client_id,credit_limit_initial,credit_limit,add_product,mp_first_login,mp_last_login,tp_num,cl_age,education_id,gender_id,marital_status_id,employment_status_cd,city_population_category,app_channel
35411511,30000.00,30000.00,Халва,2018-05-17 00:00:00.000,2019-02-26 00:00:00.000,NULL,56,6,2,2,PNS,>700 тыс,Call Center
35535490,45000.00,90000.00,Халва,2018-03-31 00:00:00.000,2019-03-12 00:00:00.000,1,29,-1,2,-1,UNK,300 – 700 тыс,Walk In Sales
35791916,30000.00,30000.00,Халва + Вклад,2018-05-04 00:00:00.000,2019-03-11 00:00:00.000,NULL,58,-1,1,4,PNS,>700 тыс,Walk In Sales
35879048,15000.00,90000.00,Халва,2018-04-01 00:00:00.000,2019-03-11 00:00:00.000,NULL,23,6,2,1,EME,300 – 700 тыс,Call Center
35900989,15000.00,30000.00,Халва + ДК,2018-05-29 00:00:00.000,2019-03-05 00:00:00.000,NULL,46,3,1,2,EME,0 – 100 тыс,Internet Sales
35920956,45000.00,45000.00,Халва,2018-05-17 00:00:00.000,2019-02-26 00:00:00.000,NULL,39,6,1,2,EME,>700 тыс,Call Center
35944743,30000.00,30000.00,Халва + Вклад,2018-04-28 00:00:00.000,2019-03-09 00:00:00.000,NULL,65,6,2,1,PNS,100 – 300 тыс,Walk In Sales
35963520,15000.00,15000.00,Халва + Вклад,2018-05-17 00:00:00.000,2018-12-19 00:00:00.000,NULL,62,6,2,2,PNS,>700 тыс,Walk In Sales
36198910,50000.00,50000.00,Халва,2018-03-31 00:00:00.000,2019-03-09 00:00:00.000,NULL,30,-1,1,-1,UNK,300 – 700 тыс,Walk In Sales
36323603,15000.00,15000.00,Халва + Вклад,2018-05-03 00:00:00.000,2018-05-03 00:00:00.000,NULL,73,6,1,2,PNS,100 – 300 тыс,Walk In Sales
36332114,15000.00,60000.00,Халва,NULL,NULL,NULL,40,6,1,2,EME,>700 тыс,Internet Sales
36338163,50000.00,50000.00,Халва,2018-04-27 00:00:00.000,2019-03-11 00:00:00.000,NULL,33,-1,1,2,OTH,NULL,Internet Sales
36442036,15000.00,15000.00,Халва,2018-04-07 00:00:00.000,2019-02-16 00:00:00.000,2,63,2,1,4,PNS,0 – 100 тыс,Call Center
33781226,74999.90,100000.00,Халва + Автокредит,2018-05-10 00:00:00.000,2019-03-10 00:00:00.000,1,58,6,2,2,EME,>700 тыс,AutoCred
33906470,45000.00,45000.00,Халва,2018-04-06 00:00:00.000,2019-03-03 00:00:00.000,NULL,29,3,1,2,BUS,>700 тыс,Call Center
33911563,15000.00,60000.00,Халва,NULL,NULL,NULL,43,-1,1,-1,UNK,300 – 700 тыс,УРМ
34025169,15000.00,15000.00,Халва,2018-07-01 00:00:00.000,2019-03-10 00:00:00.000,NULL,36,6,2,2,EME,300 – 700 тыс,Walk In Sales
34315039,20000.00,20000.00,Халва,2018-06-12 00:00:00.000,2019-02-28 00:00:00.000,NULL,29,3,1,3,EME,0 – 100 тыс,Representative
34340582,15000.00,30000.00,Халва,2018-04-05 00:00:00.000,2019-03-05 00:00:00.000,2,48,3,1,2,EME,>700 тыс,Call Center
34360682,30000.00,30000.00,Халва,2018-05-24 00:00:00.000,2019-03-09 00:00:00.000,NULL,46,6,1,3,EME,100 – 300 тыс,Internet Sales
34370399,15000.00,30000.00,Халва,2018-03-30 00:00:00.000,2019-02-24 00:00:00.000,NULL,36,3,1,5,EME,0 – 100 тыс,Internet Sales
34407694,15000.00,60000.00,Халва + ДК,2018-05-23 00:00:00.000,2018-09-06 00:00:00.000,NULL,70,6,1,4,PNW,>700 тыс,Internet Sales
34461455,75000.00,75000.00,Халва,2018-05-24 00:00:00.000,2019-03-11 00:00:00.000,NULL,43,6,1,1,EME,100 – 300 тыс,Internet Sales
34492996,75000.00,75000.00,Халва,2018-04-15 00:00:00.000,2019-02-28 00:00:00.000,NULL,47,-1,1,2,UNK,300 – 700 тыс,Internet Sales
34536951,15000.00,30000.00,Халва,2018-06-03 00:00:00.000,2019-03-11 00:00:00.000,NULL,35,-1,2,2,BUS,>700 тыс,Walk In Sales
34560724,60000.00,60000.00,Халва,2018-04-10 00:00:00.000,2019-03-11 00:00:00.000,NULL,47,6,2,2,EME,>700 тыс,AutoCred
34570564,75000.00,75000.00,Халва,2018-04-12 00:00:00.000,2019-03-11 00:00:00.000,NULL,45,-1,2,1,UNK,>700 тыс,Internet Sales
34618653,15000.00,15000.00,Халва,2019-02-26 00:00:00.000,2019-02-26 00:00:00.000,NULL,68,-1,1,1,OTH,100 – 300 тыс,Call Center
34767734,15000.00,15000.00,Халва + Вклад,NULL,NULL,NULL,70,3,2,4,PNS,300 – 700 тыс,Walk In Sales
34829523,45000.00,45000.00,Халва + Автокредит,2018-05-13 00:00:00.000,2019-03-06 00:00:00.000,NULL,37,6,1,3,EME,>700 тыс,AutoCred
34897747,15000.00,30000.00,Халва,2018-04-02 00:00:00.000,2018-07-30 00:00:00.000,NULL,60,3,1,2,PNS,0 – 100 тыс,Call Center
34999060,15000.00,15000.00,Халва + Вклад,2018-04-01 00:00:00.000,2019-03-11 00:00:00.000,NULL,71,3,2,2,PNS,>700 тыс,Walk In Sales
35238992,15000.00,15000.00,Халва + ТК,2018-04-16 00:00:00.000,2019-01-05 00:00:00.000,NULL,40,3,1,2,EME,0 – 100 тыс,Walk In Sales
35247364,15000.00,15000.00,Халва + Вклад,2018-04-03 00:00:00.000,2019-03-11 00:00:00.000,NULL,61,6,1,2,PNS,100 – 300 тыс,Walk In Sales
35249641,20000.00,20000.00,Халва,NULL,NULL,NULL,49,3,1,2,EME,0 – 100 тыс,Walk In Sales
35249652,15000.00,60000.00,Халва,2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,NULL,55,2,1,2,PNS,100 – 300 тыс,Walk In Sales
35249739,60000.00,60000.00,Халва + Вклад,2018-05-27 00:00:00.000,2019-03-12 00:00:00.000,NULL,48,6,1,1,EME,100 – 300 тыс,Walk In Sales
35276143,15000.00,30000.00,Халва + ДК,NULL,NULL,NULL,36,3,1,2,EME,0 – 100 тыс,Walk In Sales
35279655,75000.00,75000.00,Халва,2018-05-06 00:00:00.000,2019-03-06 00:00:00.000,NULL,60,-1,2,1,OTH,>700 тыс,DSA
35325019,15000.00,15000.00,Халва,2019-02-20 00:00:00.000,2019-02-20 00:00:00.000,NULL,70,2,2,4,PNS,0 – 100 тыс,Call Center
35346468,60000.00,60000.00,Халва,2018-05-10 00:00:00.000,2019-03-11 00:00:00.000,NULL,44,6,2,2,BUS,300 – 700 тыс,Internet Sales
35400782,20000.00,20000.00,Халва,NULL,NULL,NULL,61,2,2,2,PNW,300 – 700 тыс,Walk In Sales
35451968,45000.00,45000.00,Халва,2018-08-01 00:00:00.000,2019-03-05 00:00:00.000,NULL,37,3,2,2,EME,0 – 100 тыс,Call Center
35563725,15000.00,100000.00,Халва,2018-04-18 00:00:00.000,2018-04-18 00:00:00.000,NULL,68,6,2,2,PNS,>700 тыс,Walk In Sales
35564715,20000.00,20000.00,Халва,2018-05-23 00:00:00.000,2019-02-10 00:00:00.000,NULL,50,2,2,1,EME,0 – 100 тыс,Call Center
35570879,15000.00,15000.00,Халва + Вклад,2018-04-12 00:00:00.000,2019-03-11 00:00:00.000,NULL,58,6,2,2,EME,>700 тыс,Walk In Sales
35633645,15000.00,15000.00,Халва + Вклад,2018-06-03 00:00:00.000,2019-03-11 00:00:00.000,NULL,60,-1,2,2,PNS,0 – 100 тыс,Walk In Sales
35724660,30000.00,30000.00,Халва + Вклад,2018-05-06 00:00:00.000,2019-03-11 00:00:00.000,NULL,43,-1,2,1,UNK,300 – 700 тыс,Walk In Sales
35855549,30000.00,60000.00,Халва,2018-05-02 00:00:00.000,2019-03-12 00:00:00.000,NULL,31,3,1,2,EME,100 – 300 тыс,Walk In Sales
35863586,45000.00,45000.00,Халва,2018-06-20 00:00:00.000,2018-06-20 00:00:00.000,NULL,63,3,1,4,PNW,0 – 100 тыс,Call Center
35888729,15000.00,90000.00,Халва + ДК,2018-04-25 00:00:00.000,2019-03-12 00:00:00.000,2,26,-1,1,1,UNK,>700 тыс,Walk In Sales
36217717,15000.00,60000.00,Халва,2018-06-05 00:00:00.000,2019-03-11 00:00:00.000,NULL,29,6,1,2,UNK,0 – 100 тыс,Walk In Sales
36406606,15000.00,120000.00,Халва,2018-08-08 00:00:00.000,2019-03-07 00:00:00.000,2,30,6,1,2,EME,100 – 300 тыс,Walk In Sales
36950047,15000.00,15000.00,Халва,2018-04-01 00:00:00.000,2019-03-05 00:00:00.000,NULL,58,3,2,2,EME,0 – 100 тыс,Walk In Sales
37014800,15000.00,15000.00,Халва + ДК,2018-05-18 00:00:00.000,2019-03-08 00:00:00.000,NULL,60,3,2,2,EME,0 – 100 тыс,Walk In Sales
37026261,15000.00,15000.00,Халва,2018-04-04 00:00:00.000,2019-03-11 00:00:00.000,NULL,28,6,2,2,EME,100 – 300 тыс,Walk In Sales
37124200,15000.00,15000.00,Халва,2018-05-21 00:00:00.000,2019-03-05 00:00:00.000,NULL,43,2,1,3,EME,>700 тыс,Call Center
37181905,30000.00,30000.00,Халва,2018-05-10 00:00:00.000,2019-03-10 00:00:00.000,NULL,37,2,2,2,EME,300 – 700 тыс,Internet Sales
37408295,75000.00,75000.00,Халва,2018-04-17 00:00:00.000,2019-03-04 00:00:00.000,NULL,43,-1,2,-1,UNK,>700 тыс,Internet Sales
37478301,15000.00,30000.00,Халва + Вклад,2018-04-23 00:00:00.000,2019-03-08 00:00:00.000,NULL,60,3,1,2,PNS,100 – 300 тыс,Walk In Sales
37508653,15000.00,60000.00,Халва + ДК,2018-04-10 00:00:00.000,2019-03-12 00:00:00.000,NULL,25,2,2,2,EME,0 – 100 тыс,Internet Sales
37643201,15000.00,15000.00,Халва + ДК,2018-04-30 00:00:00.000,2019-03-10 00:00:00.000,1,46,-1,1,5,EME,0 – 100 тыс,Walk In Sales
37689026,15000.00,60000.00,Халва,2018-05-08 00:00:00.000,2019-03-11 00:00:00.000,NULL,42,-1,2,-1,UNK,100 – 300 тыс,Internet Sales
37948118,15000.00,15000.00,Халва,2018-03-30 00:00:00.000,2019-03-10 00:00:00.000,NULL,25,3,1,5,EME,0 – 100 тыс,Call Center
15416284,15000.00,60000.00,Халва,2018-05-05 00:00:00.000,2018-12-22 00:00:00.000,NULL,35,6,2,2,EME,300 – 700 тыс,Internet Sales
15427115,30000.00,60000.00,Халва + Вклад,2018-04-09 00:00:00.000,2019-02-10 00:00:00.000,NULL,70,6,2,1,PNS,>700 тыс,Call Center
15441997,15000.00,15000.00,Халва + Вклад,2018-05-18 00:00:00.000,2019-03-11 00:00:00.000,NULL,60,3,1,2,PNS,100 – 300 тыс,Walk In Sales
15450620,15000.00,15000.00,Халва + Вклад,2018-04-09 00:00:00.000,2018-09-03 00:00:00.000,NULL,62,-1,1,2,PNS,300 – 700 тыс,Walk In Sales
15470499,60000.00,60000.00,Халва,2018-04-04 00:00:00.000,2019-03-11 00:00:00.000,NULL,62,6,2,2,PNS,300 – 700 тыс,Walk In Sales
15474855,60000.00,60000.00,Халва,2018-05-10 00:00:00.000,2019-03-10 00:00:00.000,NULL,51,6,2,1,BUS,100 – 300 тыс,Internet Sales
15475892,75000.00,75000.00,Халва,2018-05-16 00:00:00.000,2019-03-11 00:00:00.000,NULL,38,-1,1,1,OTH,300 – 700 тыс,DSA
15482412,60000.00,60000.00,Халва + Вклад,2018-05-04 00:00:00.000,2019-03-11 00:00:00.000,NULL,45,6,1,2,EME,100 – 300 тыс,Walk In Sales
15495936,15000.00,15000.00,Халва + Вклад,2018-11-27 00:00:00.000,2019-03-10 00:00:00.000,NULL,51,6,1,3,PNW,100 – 300 тыс,Walk In Sales
15503803,15000.00,15000.00,Халва + Вклад,2018-05-05 00:00:00.000,2018-08-14 00:00:00.000,NULL,61,-1,1,1,PNS,>700 тыс,Walk In Sales
15509382,15000.00,30000.00,Халва + Вклад,2018-05-09 00:00:00.000,2019-02-11 00:00:00.000,NULL,59,2,2,2,PNS,0 – 100 тыс,Walk In Sales
15522371,30000.00,30000.00,Халва + Вклад,2018-04-28 00:00:00.000,2019-03-10 00:00:00.000,NULL,32,-1,1,1,UNK,100 – 300 тыс,Walk In Sales
15526038,15000.00,15000.00,Халва + Вклад,2018-05-10 00:00:00.000,2019-03-11 00:00:00.000,NULL,60,6,1,2,PNS,>700 тыс,Walk In Sales
15535961,60000.00,60000.00,Халва + Вклад,2018-04-04 00:00:00.000,2019-03-08 00:00:00.000,NULL,35,6,2,2,EME,100 – 300 тыс,Walk In Sales
15562160,15000.00,15000.00,Халва + Вклад,2018-08-06 00:00:00.000,2019-02-27 00:00:00.000,NULL,57,6,1,2,PNS,100 – 300 тыс,Walk In Sales
15567315,15000.00,15000.00,Халва + Вклад,NULL,NULL,NULL,65,6,1,3,PNS,>700 тыс,Walk In Sales
15567340,15000.00,15000.00,Халва,2018-08-27 00:00:00.000,2019-03-11 00:00:00.000,NULL,69,6,1,3,PNS,0 – 100 тыс,Call Center
15598429,15000.00,15000.00,Халва + Вклад,2018-06-01 00:00:00.000,2019-02-28 00:00:00.000,NULL,53,-1,1,1,UNK,100 – 300 тыс,Walk In Sales
15602752,45000.00,45000.00,Халва,2018-04-01 00:00:00.000,2019-03-11 00:00:00.000,NULL,50,6,1,1,EME,300 – 700 тыс,Walk In Sales
15604794,60000.00,60000.00,Халва + Вклад,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,51,2,2,2,EME,>700 тыс,Walk In Sales
15605793,30000.00,30000.00,Халва + Вклад,2018-05-30 00:00:00.000,2019-02-16 00:00:00.000,NULL,52,6,1,2,EME,300 – 700 тыс,Call Center
15610920,15000.00,15000.00,Халва + Вклад,2018-05-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,55,3,1,2,PNW,0 – 100 тыс,Call Center
15615795,15000.00,15000.00,Халва + Вклад,2018-05-28 00:00:00.000,2019-03-10 00:00:00.000,NULL,53,6,1,2,PNS,>700 тыс,Walk In Sales
15623014,15000.00,30000.00,Халва,2018-03-31 00:00:00.000,2019-03-08 00:00:00.000,NULL,48,6,1,2,EME,>700 тыс,Walk In Sales
15627917,15000.00,15000.00,Халва + Вклад,2018-05-26 00:00:00.000,2019-02-26 00:00:00.000,NULL,55,-1,2,2,UNK,100 – 300 тыс,Walk In Sales
15631266,30000.00,30000.00,Халва,2019-02-19 00:00:00.000,2019-02-19 00:00:00.000,NULL,70,2,2,4,PNS,0 – 100 тыс,Call Center
15636627,15000.00,15000.00,Халва + Вклад,2018-04-24 00:00:00.000,2019-03-10 00:00:00.000,NULL,58,-1,1,2,PNS,>700 тыс,Walk In Sales
15650328,45000.00,70000.00,Халва,2018-03-30 00:00:00.000,2019-03-10 00:00:00.000,NULL,36,-1,2,2,UNK,>700 тыс,Internet Sales
15653493,15000.00,15000.00,Халва,2018-04-02 00:00:00.000,2019-03-08 00:00:00.000,NULL,58,3,1,2,PNS,0 – 100 тыс,Walk In Sales
15654536,15000.00,15000.00,Халва + Вклад,2018-04-06 00:00:00.000,2019-03-10 00:00:00.000,NULL,62,-1,1,4,PNS,>700 тыс,Walk In Sales
15663861,15000.00,15000.00,Халва + Вклад,NULL,NULL,NULL,60,6,1,2,PNS,300 – 700 тыс,Walk In Sales
15664959,15000.00,15000.00,Халва,2018-05-11 00:00:00.000,2018-05-11 00:00:00.000,NULL,60,6,1,3,PNS,>700 тыс,Call Center
15706627,15000.00,15000.00,Халва + Вклад,NULL,NULL,NULL,66,2,2,2,PNS,300 – 700 тыс,Walk In Sales
15733894,45000.00,45000.00,Халва + Вклад,2018-04-07 00:00:00.000,2019-02-23 00:00:00.000,NULL,66,6,1,4,PNS,100 – 300 тыс,Call Center
15739647,45000.00,45000.00,Халва,2018-04-12 00:00:00.000,2019-03-12 00:00:00.000,NULL,66,6,1,2,PNS,100 – 300 тыс,Walk In Sales
15791638,20000.00,20000.00,Халва,2018-03-31 00:00:00.000,2019-03-11 00:00:00.000,NULL,58,3,1,5,PNW,0 – 100 тыс,Walk In Sales
15798502,15000.00,15000.00,Халва,2018-04-13 00:00:00.000,2018-09-27 00:00:00.000,NULL,50,3,2,2,EME,300 – 700 тыс,Call Center
15799064,15000.00,15000.00,Халва + Вклад,2018-04-27 00:00:00.000,2019-02-08 00:00:00.000,NULL,63,-1,1,2,PNS,100 – 300 тыс,Walk In Sales
15914714,15000.00,60000.00,Халва,2018-04-26 00:00:00.000,2019-02-14 00:00:00.000,NULL,38,-1,2,1,OTH,>700 тыс,Call Center
15938470,15000.00,60000.00,Халва,2018-05-31 00:00:00.000,2019-03-05 00:00:00.000,NULL,30,-1,1,-1,UNK,100 – 300 тыс,Internet Sales
15955710,90000.00,90000.00,Халва,2018-04-21 00:00:00.000,2019-03-03 00:00:00.000,NULL,52,-1,1,-1,UNK,0 – 100 тыс,Call Center
16042957,30000.00,30000.00,Халва + Вклад,2018-06-29 00:00:00.000,2019-02-21 00:00:00.000,NULL,66,6,1,3,PNS,100 – 300 тыс,Call Center
16096378,45000.00,45000.00,Халва + ДК,2018-07-11 00:00:00.000,2019-03-10 00:00:00.000,NULL,57,3,1,3,PNW,>700 тыс,Walk In Sales
16097334,15000.00,15000.00,Халва,NULL,NULL,NULL,55,-1,2,2,OTH,0 – 100 тыс,DSA
16102295,60000.00,60000.00,Халва + Вклад,2018-06-02 00:00:00.000,2019-03-12 00:00:00.000,NULL,34,3,1,2,BUS,0 – 100 тыс,Internet Sales
16107264,30000.00,30000.00,Халва,2018-04-26 00:00:00.000,2019-02-23 00:00:00.000,NULL,64,6,1,1,PNS,100 – 300 тыс,Call Center
16116087,90000.00,90000.00,Халва,2018-05-08 00:00:00.000,2018-05-08 00:00:00.000,NULL,47,4,1,3,EME,>700 тыс,Walk In Sales
16117666,20000.00,20000.00,Халва + ДК,NULL,NULL,NULL,65,6,2,5,PNS,0 – 100 тыс,Walk In Sales
16129748,15000.00,30000.00,Халва,NULL,NULL,1,63,3,1,4,PNW,0 – 100 тыс,Walk In Sales
16131219,15000.00,15000.00,Халва,2018-03-31 00:00:00.000,2019-03-07 00:00:00.000,NULL,56,2,2,3,EME,300 – 700 тыс,Walk In Sales
16167340,60000.00,60000.00,Халва + ДКПЗА,2018-05-24 00:00:00.000,2019-03-10 00:00:00.000,NULL,47,-1,2,-1,UNK,300 – 700 тыс,Walk In Sales
17951607,15000.00,15000.00,Халва,2018-05-16 00:00:00.000,2018-06-20 00:00:00.000,NULL,64,3,1,4,PNW,0 – 100 тыс,Walk In Sales
17959565,15000.00,15000.00,Халва,2018-03-30 00:00:00.000,2019-03-09 00:00:00.000,1,45,3,1,2,EME,0 – 100 тыс,Call Center
18404016,45000.00,45000.00,Халва,2018-04-12 00:00:00.000,2019-03-09 00:00:00.000,NULL,27,3,2,1,EME,100 – 300 тыс,Internet Sales
18415400,15000.00,60000.00,Халва,2018-04-15 00:00:00.000,2019-03-12 00:00:00.000,NULL,34,2,2,2,EME,300 – 700 тыс,Call Center
18555841,15000.00,15000.00,Халва + Вклад,2018-05-05 00:00:00.000,2019-03-08 00:00:00.000,NULL,33,-1,1,1,UNK,>700 тыс,Walk In Sales
18585147,15000.00,30000.00,Халва,2018-04-21 00:00:00.000,2019-03-08 00:00:00.000,2,70,-1,1,-1,UNK,0 – 100 тыс,Walk In Sales
18589229,15000.00,15000.00,Халва + Вклад,2018-06-01 00:00:00.000,2019-03-07 00:00:00.000,NULL,52,-1,1,2,UNK,>700 тыс,Walk In Sales
20004127,45000.00,60000.00,Халва,2018-04-30 00:00:00.000,2019-03-09 00:00:00.000,NULL,37,6,1,2,EME,>700 тыс,Internet Sales
22953265,75000.00,100000.00,Халва,2018-07-06 00:00:00.000,2019-03-05 00:00:00.000,1,38,-1,1,2,OTH,>700 тыс,УРМ
23127634,15000.00,15000.00,Халва,NULL,NULL,NULL,69,3,1,2,PNS,300 – 700 тыс,Call Center
23267109,15000.00,15000.00,Халва + Вклад,2018-04-13 00:00:00.000,2019-03-09 00:00:00.000,NULL,42,2,1,2,EME,>700 тыс,Walk In Sales
23440966,30000.00,30000.00,Халва,NULL,NULL,NULL,59,3,1,3,PNS,100 – 300 тыс,Internet Sales
23475696,15000.00,30000.00,Халва + Вклад,2018-03-30 00:00:00.000,2018-12-05 00:00:00.000,NULL,63,6,1,1,PNS,>700 тыс,Walk In Sales
23497498,15000.00,15000.00,Халва + Вклад,2018-04-01 00:00:00.000,2019-03-10 00:00:00.000,NULL,45,6,2,2,EME,0 – 100 тыс,Walk In Sales
23513322,15000.00,15000.00,Халва,2018-05-06 00:00:00.000,2019-03-11 00:00:00.000,NULL,33,-1,1,2,OTH,0 – 100 тыс,Internet Sales
23517849,60000.00,60000.00,Халва,2018-10-03 00:00:00.000,2019-02-28 00:00:00.000,NULL,31,-1,2,-1,UNK,0 – 100 тыс,Internet Sales
23682938,30000.00,30000.00,Халва,2018-05-19 00:00:00.000,2019-03-12 00:00:00.000,NULL,39,-1,1,-1,UNK,0 – 100 тыс,Walk In Sales
23758780,60000.00,100000.00,Халва,2018-11-22 00:00:00.000,2018-11-22 00:00:00.000,1,36,3,2,2,EME,0 – 100 тыс,Walk In Sales
23775041,15000.00,30000.00,Халва,2018-04-01 00:00:00.000,2019-03-11 00:00:00.000,NULL,64,3,1,2,PNS,0 – 100 тыс,Walk In Sales
23999200,45000.00,100000.00,Халва,2018-05-26 00:00:00.000,2019-03-12 00:00:00.000,1,42,6,2,2,EME,0 – 100 тыс,Walk In Sales
24060295,15000.00,15000.00,Халва,NULL,NULL,NULL,59,2,1,2,PNS,0 – 100 тыс,Walk In Sales
24061783,15000.00,60000.00,Халва,2018-04-08 00:00:00.000,2019-03-11 00:00:00.000,NULL,24,2,1,1,EME,0 – 100 тыс,Internet Sales
24351900,30000.00,30000.00,Халва,2018-04-27 00:00:00.000,2018-04-28 00:00:00.000,NULL,28,3,1,2,EME,0 – 100 тыс,Walk In Sales
24392683,75000.00,75000.00,Халва,2018-05-11 00:00:00.000,2019-03-11 00:00:00.000,NULL,46,-1,1,3,OTH,>700 тыс,Internet Sales
24452418,60000.00,90000.00,Халва,2018-03-31 00:00:00.000,2019-03-07 00:00:00.000,NULL,28,4,1,3,UNK,>700 тыс,Walk In Sales
24503778,45000.00,60000.00,Халва,2018-04-04 00:00:00.000,2019-03-09 00:00:00.000,NULL,31,-1,1,-1,UNK,0 – 100 тыс,Call Center
24517930,45000.00,45000.00,Халва + ДК,2018-05-15 00:00:00.000,2019-03-11 00:00:00.000,NULL,32,6,1,2,EME,>700 тыс,Call Center
24543283,30000.00,30000.00,Халва,2018-04-04 00:00:00.000,2019-03-11 00:00:00.000,NULL,57,6,2,2,EME,100 – 300 тыс,Walk In Sales
24587740,15000.00,15000.00,Халва,2018-08-08 00:00:00.000,2019-03-11 00:00:00.000,2,59,2,1,4,PNS,0 – 100 тыс,Walk In Sales
24824507,30000.00,30000.00,Халва,2018-04-16 00:00:00.000,2019-02-14 00:00:00.000,NULL,30,4,1,2,EME,0 – 100 тыс,Walk In Sales
25123464,15000.00,15000.00,Халва + Вклад,2018-12-15 00:00:00.000,2019-02-13 00:00:00.000,NULL,65,-1,1,1,PNS,>700 тыс,Walk In Sales
25132572,15000.00,15000.00,Халва,2018-08-16 00:00:00.000,2019-02-23 00:00:00.000,NULL,59,3,2,4,PNS,100 – 300 тыс,Walk In Sales
25150379,15000.00,30000.00,Халва,2018-04-06 00:00:00.000,2019-03-12 00:00:00.000,NULL,28,-1,1,-1,UNK,0 – 100 тыс,Walk In Sales
25382719,30000.00,30000.00,Халва + Вклад,2018-04-21 00:00:00.000,2019-03-10 00:00:00.000,NULL,42,-1,1,2,UNK,100 – 300 тыс,Walk In Sales
25396177,15000.00,15000.00,Халва + ДК,2018-05-03 00:00:00.000,2018-07-11 00:00:00.000,NULL,53,3,2,2,PNS,300 – 700 тыс,Walk In Sales
25546654,45000.00,45000.00,Халва,2018-05-31 00:00:00.000,2019-03-04 00:00:00.000,NULL,28,3,1,2,EME,0 – 100 тыс,Walk In Sales
25705705,15000.00,15000.00,Халва,2018-04-05 00:00:00.000,2019-03-10 00:00:00.000,NULL,24,3,1,1,EME,0 – 100 тыс,Walk In Sales
26087052,15000.00,15000.00,Халва,2018-04-29 00:00:00.000,2019-01-26 00:00:00.000,NULL,35,-1,2,-1,UNK,0 – 100 тыс,Walk In Sales
26419863,75000.00,75000.00,Халва,2018-03-31 00:00:00.000,2019-03-11 00:00:00.000,NULL,41,-1,1,1,UNK,0 – 100 тыс,Walk In Sales
26618198,60000.00,60000.00,Халва + Вклад,2018-04-30 00:00:00.000,2019-03-10 00:00:00.000,NULL,34,6,2,2,EME,100 – 300 тыс,Walk In Sales
26823349,15000.00,60000.00,Халва + Вклад,2018-04-07 00:00:00.000,2019-03-11 00:00:00.000,NULL,34,6,1,2,EME,100 – 300 тыс,Walk In Sales
27026211,20000.00,20000.00,Халва,2018-04-06 00:00:00.000,2018-05-08 00:00:00.000,NULL,65,-1,2,2,PNS,>700 тыс,Walk In Sales
27405394,15000.00,15000.00,Халва,2018-03-31 00:00:00.000,2019-03-11 00:00:00.000,NULL,29,-1,1,-1,UNK,100 – 300 тыс,УРМ
27498833,60000.00,60000.00,Халва,2018-05-03 00:00:00.000,2019-03-12 00:00:00.000,NULL,30,6,2,1,EME,100 – 300 тыс,Walk In Sales
